State Name,Division Name,SchemeId,Scheme Name,Estimated cost (in lakhs) as per work order,Sanction Year,SLSSC/ DWSSM meeting date (dd/mm/yyyy),Work order date (dd/mm/yyyy),Physical completion date,Tentative completion date,Derived estimated cost  (in lakhs),Total_inadmissible_cost  (in lakhs),Derived estimated cost after removing inadmisible cost loaded on JJM  (in lakhs),Total expenditure (in lakhs),Total central expenditure (in lakhs),Total expenditure (in lakhs) on or after 2019-20,Total central expenditure (in lakhs) on or after 2019-20,Work not awarded/ Ongoing/ Financially completed,New scheme/ Retrofit/ Augmentation,SVS/ MVS/ Bulk Water Schemes,FHTCS planned,FHTCS provided,Ground/ Surface water/ Bulk Water Based/ Other,Un-verified status,NRDWP/ State and Others/ JJM-PWS/ JJM-Non-PWS,Type of scheme,In-village infrastructure cost (in lakhs) (After financial authentication),Central share cost (in lakhs) (After financial authentication),Community contribution (in lakhs) (After financial authentication),Physical completion progress (In percentage),Physically completed/ Ongoing but physically not completed/ Work order not issued,Last FHTC reported Month,Last FHTC reported Year,Last Expenditure reported Month,Last Expenditure reported Year,Updated On
Madhya Pradesh,E.E. PHED Division Dewas,8374682,DATOTTAR RETRO PWSS,175.4,2021-2022,19-08-2021,19-08-2021,,31-03-2025,175.4,0,175.4,90.19201,41.22709,90.19201,41.22709,Ongoing,retrofit/ Augmentation,SVS,700,504,Ground water based,,NRDWP,NRDWP completed and subsumed for Retrofit & Augmentation,175.4,78.93,17.54,5,Ongoing but physically not completed,March,2025,February,2025,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division Bhind,8203416,BALARPURA RETROFITTING PWSS,47.03,2020-2021,21-08-2020,04-12-2020,,31-12-2025,47.03,0,47.03,47.03,21.1635,47.03,21.1635,Ongoing,retrofit/ Augmentation,SVS,220,213,Ground water based,,NRDWP,NRDWP completed and subsumed for Retrofit & Augmentation,47.03,21.163,4.703,50,Ongoing but physically not completed,June,2023,March,2023,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division Bhind,30213281,KALYANPURA NEW JJM PWSS,42.23,2022-2023,28-12-2022,21-06-2023,,30-06-2025,42.23,0,42.23,19.3,9.15,19.3,9.15,Ongoing,New PWS scheme,SVS,182,19,Ground water based,,JJM-PWS,PWS Schemes,42.23,20.059,2.111,60,Ongoing but physically not completed,March,2025,January,2025,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division Gwalior,8356829,BAGWALAGAON MIDDLE SCHOOL,1.72,2021-2022,21-12-2020,01-04-2021,06-03-2023,30-06-2023,1.72,0,1.72,1.7,0.85,1.7,0.85,Ongoing,New PWS scheme,SVS,0,0,Ground water based,,JJM-PWS,Exclusive schools/ AWC,0,0.86,0,100,Physically completed,,,May,2023,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division Gwalior,8297353,RAHULI PRIMARY SCHOOL,1.72,2021-2022,21-12-2020,01-04-2021,04-03-2023,05-03-2023,1.72,0,1.72,0,0,0,0,Ongoing,New PWS scheme,SVS,0,0,Ground water based,,JJM-PWS,Exclusive schools/ AWC,0,0.86,0,100,Physically completed,,,,,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division BALAGHAT,8280041,"BADGAON (K)  (SCH, ANG)",9.07,2020-2021,19-01-2021,16-02-2021,23-07-2024,30-04-2025,9.07,0,9.07,7.72802,3.50661,7.72802,3.50661,Ongoing,New PWS scheme,SVS,0,38,Ground water based,,JJM-PWS,Exclusive schools/ AWC,0,4.535,0,100,Physically completed,July,2022,October,2024,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Divivsion Hoshangabad,30206159,New PWSS Geed Kheda,17.74,2021-2022,05-10-2021,06-02-2023,,31-12-2024,17.74,0,17.74,9.92904,4.96452,9.92904,4.96452,Ongoing,New PWS scheme,SVS,68,19,Ground water based,,JJM-PWS,PWS Schemes,17.74,7.983,1.774,70,Ongoing but physically not completed,November,2023,March,2024,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division ANUPPUR,30234071,KONDA PWSS,79.75,2022-2023,27-02-2023,17-07-2023,,31-03-2025,79.75,0,79.75,30.00319,15.00161,30.00319,15.00161,Ongoing,New PWS scheme,SVS,249,109,Ground water based,,JJM-PWS,PWS Schemes,79.75,35.888,7.975,0,Ongoing but physically not completed,June,2024,October,2024,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Divivsion Harda,8366962,Chandiyapura School Anganwadi jjm,2.38,2020-2021,23-01-2021,18-06-2021,08-01-2025,31-01-2025,2.38,0,2.38,0.95,0.475,0.95,0.475,Ongoing,New PWS scheme,SVS,0,0,Ground water based,,JJM-PWS,Exclusive schools/ AWC,0,1.19,0,100,Physically completed,,,March,2022,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,Jabalpur (E&M) Division,8354794,CHITEWANI (Navin pwss) mech,18.54,2020-2021,19-01-2021,04-03-2021,18-10-2023,31-12-2024,18.54,0.784,17.756,8.3627,0.51,8.3627,0.51,Ongoing,New PWS scheme,SVS,29,34,Ground water based,,JJM-PWS,PWS Schemes,17.756,7.99,1.776,100,Physically completed,July,2024,August,2023,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division CHHINDWARA,30250593,MAROOD_PANCHYAT BHAWAN,1.46,2023-2024,04-08-2023,16-08-2023,07-01-2025,30-04-2025,1.46,0,1.46,1.39078,0.65,1.39078,0.65,Ongoing,New PWS scheme,SVS,0,0,Ground water based,,JJM-PWS,Exclusive schools/ AWC,0,0.73,0,100,Physically completed,,,March,2025,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Divivsion Hoshangabad,8068895,Retrofitting Cheerpani,3.04,2020-2021,15-07-2020,29-09-2020,31-03-2021,30-06-2024,3.04,0,3.04,0.45692,0.26712,0.45692,0.26712,Ongoing,retrofit/ Augmentation,SVS,7,0,Ground water based,,NRDWP,NRDWP completed and subsumed for Retrofit & Augmentation,3.04,1.368,0.304,100,Physically completed,,,January,2021,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division Mandsour,30021070,"School Anganwadi scheme for village Area,Surjana,Chandkhedi khurd,Chikniya,Dasoriya,Dhabla mohan,,Dhalmu,Kundliya charandas,Kurlasi,Lasudiya,Farasali Deewan,Bani,Kilgari,Dhakni.",47.7,2021-2022,25-07-2021,25-02-2022,27-05-2023,31-07-2024,47.7,0,47.7,47.68954,23.84477,47.68954,23.84477,Ongoing,New PWS scheme,MVS,1,504,Ground water based,,JJM-PWS,PWS Schemes,0,23.85,0,100,Physically completed,August,2022,May,2024,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Divivsion Bhopal,8317911,KOTRA CHOPRA  MS,2.34,2020-2021,30-12-2020,18-06-2021,09-09-2024,30-11-2024,2.36558,0,2.36558,2.36558,1.18279,2.36558,1.18279,Financially completed,New PWS scheme,SVS,0,0,Ground water based,,JJM-PWS,Exclusive schools/ AWC,0,1.17,0,100,Physically completed,,,December,2021,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Divivsion Indore,8173575,MAHARAJGANJ PWSS SCHEME,42.4,2020-2021,19-08-2020,04-01-2021,26-07-2023,30-09-2024,42.4,0,42.4,29.62097,20.2834,29.62097,20.2834,Ongoing,New PWS scheme,SVS,132,156,Ground water based,,JJM-PWS,PWS Schemes,42.4,19.08,4.24,100,Physically completed,May,2023,October,2022,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Divivsion Bhopal,8376660,"HATAIKHEDI 	anganwadi",1.83,2020-2021,30-12-2020,30-09-2021,23-08-2024,31-12-2024,1.83,0,1.83,1.83,0.915,1.83,0.915,Financially completed,New PWS scheme,SVS,0,0,Ground water based,,JJM-PWS,Exclusive schools/ AWC,0,0.915,0,100,Physically completed,,,September,2024,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division Neemuch,8342723,EGS Pratap Nagar Kanawati,1.5,2021-2022,09-03-2021,01-04-2021,31-07-2021,31-03-2023,1.5,0,1.5,1.4995,0.74975,1.4995,0.74975,Ongoing,New PWS scheme,SVS,0,0,Ground water based,,JJM-PWS,Exclusive schools/ AWC,0,0.75,0,100,Physically completed,,,October,2021,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division Mandsour,8327197,Bhesakheda Anganwadi Scheme,1.31,2020-2021,29-12-2020,22-03-2021,27-05-2023,31-05-2023,1.31,0,1.31,1.28,0.64,1.28,0.64,Ongoing,New PWS scheme,SVS,0,0,Ground water based,,JJM-PWS,Exclusive schools/ AWC,0,0.655,0,100,Physically completed,,,August,2021,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division Shivpuri,8043837,KRISHANGANJ PWSS  (Retrofitting),24.08,2020-2021,15-07-2020,25-11-2020,16-04-2024,31-07-2024,24.08,0,24.08,22.10705,10.836,22.10705,10.836,Ongoing,retrofit/ Augmentation,SVS,340,141,Ground water based,,NRDWP,NRDWP completed and subsumed for Retrofit & Augmentation,0,12.04,0,100,Physically completed,December,2021,March,2024,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division Ujjain,8214857,PALSODA RETROFITTING SCHEME,14.95,2020-2021,02-02-2021,12-02-2021,15-05-2023,31-12-2025,14.95,0,14.95,9.63665,5.96458,9.63665,5.96458,Ongoing,New PWS scheme,SVS,83,0,Ground water based,,JJM-PWS,PWS Schemes,14.95,6.727,1.495,100,Physically completed,,,February,2023,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division Neemuch,8364074,Ps Borakundi,2.27,2021-2022,09-03-2021,01-04-2021,30-09-2021,31-03-2023,2.27,0,2.27,2.26,1.13,2.26,1.13,Ongoing,New PWS scheme,SVS,0,0,Ground water based,,JJM-PWS,Exclusive schools/ AWC,0,1.135,0,100,Physically completed,,,November,2021,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Divivsion Vidisha,30081365,GHATERA (RETROFITTING),134.49,2021-2022,01-01-2022,05-09-2022,11-04-2025,16-04-2025,134.49,0,134.49,134.49,60.521,134.49,60.521,Ongoing,retrofit/ Augmentation,SVS,541,490,Ground water based,,State and Others,State & Other completed and subsumed for Retrofit & Augmentation,134.49,60.521,13.449,100,Physically completed,October,2024,July,2024,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Divivsion Harda,30156630,SOBHAPUR JJM NEW,29.9,2022-2023,04-01-2023,09-02-2024,,31-07-2025,29.9,0,29.9,6.5,3.5,6.5,3.5,Ongoing,New PWS scheme,SVS,120,106,Ground water based,,JJM-PWS,PWS Schemes,29.9,14.202,1.495,0,Ongoing but physically not completed,February,2025,March,2025,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division Khandwa,8369481,Gulai forest village,49.54,2020-2021,21-12-2020,01-03-2021,29-02-2024,31-03-2024,49.54,0,49.54,34.45458,17.22729,34.45458,17.22729,Ongoing,retrofit/ Augmentation,SVS,36,0,Ground water based,,NRDWP,NRDWP completed and subsumed for Retrofit & Augmentation,49.54,23.532,2.477,100,Physically completed,,,December,2022,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division Tikamgarh,8234754,GMS RAJNAGAR,2.16,2020-2021,11-01-2021,13-01-2021,31-03-2021,31-03-2022,2.16,0,2.16,0.67467,0.67467,0.67467,0.67467,Ongoing,New PWS scheme,SVS,0,0,Ground water based,,JJM-PWS,Exclusive schools/ AWC,0,1.08,0,100,Physically completed,,,April,2022,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Divivsion Hoshangabad,8154216,Retrofitting Bedar,23.16,2020-2021,26-11-2020,10-12-2020,16-06-2023,31-12-2025,23.16,0,23.16,17.2717,7.59542,17.2717,7.59542,Ongoing,retrofit/ Augmentation,SVS,71,39,Ground water based,,NRDWP,NRDWP completed and subsumed for Retrofit & Augmentation,23.16,10.422,2.316,100,Physically completed,November,2022,March,2025,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Divivsion Betul,30010748,GHATPIPARIYA     Retro.  ,116.98,2021-2022,08-01-2021,30-12-2021,,31-12-2024,116.98,0,116.98,112.12152,54.86015,112.12152,54.86015,Ongoing,New PWS scheme,SVS,84,567,Ground water based,,JJM-PWS,PWS Schemes,116.98,52.641,11.698,0,Ongoing but physically not completed,December,2024,August,2024,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division BALAGHAT,30222996,MANDWA PWSS,42.93,2022-2023,30-12-2022,05-02-2024,,30-06-2025,42.93,0,42.93,17.57867,3.93797,17.57867,3.93797,Ongoing,New PWS scheme,SVS,138,95,Ground water based,,JJM-PWS,PWS Schemes,42.93,19.319,4.293,0,Ongoing but physically not completed,March,2025,March,2025,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division Alirajpur,30026131,Borkaara jjm pws,170.01,2021-2022,20-04-2021,20-04-2022,,31-03-2025,170.01,0,170.01,158.39251,73.33047,158.39251,73.33047,Ongoing,New PWS scheme,SVS,146,98,Ground water based,,JJM-PWS,PWS Schemes,170.01,80.754,8.501,85,Ongoing but physically not completed,February,2024,February,2025,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Divivsion Bhopal,8373666,JHAGAR    PS,2.34,2020-2021,30-12-2020,18-06-2021,27-08-2024,31-12-2024,2.34,0,2.34,2.34,1.17,2.34,1.17,Financially completed,New PWS scheme,SVS,0,0,Ground water based,,JJM-PWS,Exclusive schools/ AWC,0,1.17,0,100,Physically completed,,,October,2024,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division CHHINDWARA,30249966,RAMPURI_PS,2.4,2020-2021,24-01-2021,16-11-2022,,31-10-2024,2.4,0,2.4,2.4,1.2,2.4,1.2,Ongoing,New PWS scheme,SVS,0,0,Ground water based,,JJM-PWS,Exclusive schools/ AWC,0,1.2,0,100,Ongoing but physically not completed,,,October,2024,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division Bhind,30213261,GIRGAON NEW JJM PWSS,88.01,2022-2023,28-12-2022,19-05-2023,,01-12-2025,88.01,0,88.01,34.88926,17.44463,34.88926,17.44463,Ongoing,New PWS scheme,SVS,217,109,Ground water based,,JJM-PWS,PWS Schemes,88.01,39.605,8.801,60,Ongoing but physically not completed,March,2025,July,2024,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division NARSINGHPUR,30232548,TUIYAPANI PWSS,39.88,2022-2023,24-05-2022,30-11-2022,,31-12-2025,39.88,0,39.88,33.20587,12.10221,33.20587,12.10221,Ongoing,New PWS scheme,SVS,211,86,Ground water based,,JJM-PWS,PWS Schemes,39.88,18.943,1.994,0,Ongoing but physically not completed,September,2023,March,2025,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Divivsion Betul,30081170,DHARAGOAN JJM,18.5,2020-2021,12-08-2020,31-12-2021,,31-05-2025,18.5,0,18.5,0,0,0,0,Ongoing,New PWS scheme,SVS,62,6,Ground water based,,JJM-PWS,PWS Schemes,18.5,8.787,0.925,0,Ongoing but physically not completed,February,2023,,,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division Sheopur,8222600,JATKHEDA ANGANWADI,0.88,2020-2021,22-02-2021,08-03-2021,30-06-2021,30-06-2021,0.88,0,0.88,0.87,0.43,0.87,0.43,Ongoing,New PWS scheme,SVS,0,0,Ground water based,,JJM-PWS,Exclusive schools/ AWC,0,0.44,0,54,Physically completed,,,August,2021,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Divivsion Bhopal,8321976,PIPALKHEDA   MS,2.34,2020-2021,30-12-2020,18-06-2021,09-09-2024,30-11-2024,2.34,0,2.34,2.34,1.17,2.34,1.17,Financially completed,New PWS scheme,SVS,15,20,Ground water based,,JJM-PWS,Exclusive schools/ AWC,0,1.17,0,100,Physically completed,November,2021,October,2024,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,EE PHED BURHANPUR,8061653,BODARLI RETRO PWSS,163.74,2020-2021,10-09-2020,18-09-2020,30-09-2021,30-09-2023,163.74,0,163.74,163.73998,81.86999,163.73998,81.86999,Ongoing,retrofit/ Augmentation,SVS,14,0,Ground water based,,State and Others,State & Other completed and subsumed for Retrofit & Augmentation,163.74,73.683,16.374,100,Physically completed,,,March,2022,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division Bhind,30017907,SUNDARPURA RETROFITTING JJM PWSS,90.59,2020-2021,01-03-2021,22-02-2022,21-03-2025,30-06-2025,90.59,0,90.59,83.71781,40.35891,83.71781,40.35891,Ongoing,retrofit/ Augmentation,SVS,419,265,Ground water based,,NRDWP,NRDWP completed and subsumed for Retrofit & Augmentation,90.59,40.766,9.059,100,Physically completed,November,2024,October,2024,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division Khurai,30053582,BERKHERI MUDIYA,21.25,2020-2021,11-12-2020,30-04-2021,,30-12-2025,21.25,0,21.25,12.52137,2.58804,12.52137,2.58804,Ongoing,New PWS scheme,SVS,105,0,Ground water based,,JJM-PWS,PWS Schemes,21.25,9.563,2.125,0,Ongoing but physically not completed,,,March,2025,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division Khargone,30161751,01_SCHOOL_ANG_MAHE,21.07,2022-2023,25-05-2022,30-06-2022,,31-12-2024,21.07,0,21.07,12.69384,6.98161,12.69384,6.98161,Ongoing,New PWS scheme,MVS,0,0,Ground water based,,JJM-PWS,Exclusive schools/ AWC,3.83,10.439,0.192,15,Ongoing but physically not completed,,,February,2023,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division Morena,30020197,CHACHIHA JJM JAURA PWSS,129.2,2021-2022,31-03-2021,15-02-2022,,17-11-2023,129.2,0,129.2,107.16907,49.55464,107.16907,49.55464,Ongoing,retrofit/ Augmentation,SVS,128,0,Ground water based,,State and Others,State & Other completed and subsumed for Retrofit & Augmentation,129.2,58.14,12.92,0,Ongoing but physically not completed,,,April,2023,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division BALAGHAT,8240336,"Serpar (Sch, Ang)",10.7,2020-2021,19-01-2021,16-02-2021,22-07-2024,30-06-2025,10.7,0,10.7,9.5,3.25,9.5,3.25,Ongoing,New PWS scheme,SVS,10,0,Ground water based,,JJM-PWS,Exclusive schools/ AWC,0,5.35,0,100,Physically completed,,,October,2021,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division SEONI,30233842,PIPED WATER SUPPLY SCHEME GHOGHRI 2023,59.41,2022-2023,27-02-2023,14-03-2023,,14-05-2025,59.41,0,59.41,35.86794,9.76542,35.86794,9.76542,Ongoing,New PWS scheme,SVS,138,91,Ground water based,,JJM-PWS,PWS Schemes,59.41,26.734,5.941,75,Ongoing but physically not completed,March,2025,March,2025,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division BALAGHAT,30219212,DEWALGAON PWSS,88.26,2022-2023,30-12-2022,06-09-2023,,30-06-2025,88.26,0,88.26,55.01772,21.58123,55.01772,21.58123,Ongoing,New PWS scheme,SVS,284,122,Ground water based,,JJM-PWS,PWS Schemes,88.26,39.717,8.826,0,Ongoing but physically not completed,September,2024,March,2025,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division Khandwa,7751140,KUKSHI PWSS (ODF),104.6,2017-2018,12-06-2018,20-06-2018,31-03-2019,31-03-2022,42.28403,0,42.28403,97.44942,46.31525,42.28403,21.14201,Financially completed,New PWS scheme,SVS,612,402,Ground water based,,NRDWP,Ongoing and not taken for Retrofit & Augmentation (NRDWP schemes where expenditure booked since launch of JJM),0,0,0,100,Physically completed,January,2021,March,2020,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Divivsion Rajgarh,8366258,Radanpura Primary School,1.53,2021-2022,31-03-2021,06-04-2021,14-03-2023,02-06-2023,1.526,0,1.526,1.526,0.763,1.526,0.763,Financially completed,New PWS scheme,SVS,0,0,Ground water based,,JJM-PWS,Exclusive schools/ AWC,0,0.765,0,100,Physically completed,,,March,2023,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division Sheopur,30006732,HEERAPUR RETROFITTING SCHEME ,271.59,2021-2022,12-04-2021,30-11-2021,21-05-2024,22-05-2024,260.61908,0,260.61908,260.61908,99.52457,260.61908,99.52457,Financially completed,retrofit/ Augmentation,SVS,71,131,Ground water based,,NRDWP,NRDWP completed and subsumed for Retrofit & Augmentation,271.59,122.215,27.159,100,Physically completed,January,2023,December,2023,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division Morena,30251297,BASAHARI JJM MORENA PWSS,41.55348,2021-2022,13-07-2021,02-05-2023,,31-12-2024,41.55348,0,41.55348,10.51955,5.25979,10.51955,5.25979,Ongoing,New PWS scheme,SVS,133,0,Ground water based,,JJM-PWS,PWS Schemes,41.553,18.699,4.155,0,Ongoing but physically not completed,,,May,2024,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division Dewas,8353955,BAGLI Group 1 School Anganwadi,48.25,2020-2021,25-01-2021,26-02-2021,17-05-2023,31-03-2024,48.25,0,48.25,48.17235,18.16918,48.17235,18.16918,Ongoing,New PWS scheme,MVS,3,0,Ground water based,,JJM-PWS,Exclusive schools/ AWC,0,24.125,0,100,Physically completed,,,June,2023,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division Neemuch,30010874,Admaliya- Ratadiya - Dansiya Retrofitting Scheme,121.62,2021-2022,06-02-2021,05-12-2021,19-03-2023,31-03-2025,121.62,0,121.62,121.61139,56.91745,121.61139,56.91745,Ongoing,retrofit/ Augmentation,MVS,413,392,Ground water based,,NRDWP,NRDWP completed and subsumed for Retrofit & Augmentation,121.62,54.729,12.162,100,Physically completed,September,2022,October,2022,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Divivsion Rajgarh,30237357,LEEMA CHOUHAN ANGANWADI,1.53,2022-2023,26-08-2022,14-11-2022,,31-03-2024,1.53,0,1.53,1.53,0.765,1.53,0.765,Ongoing,New PWS scheme,SVS,4,0,Ground water based,,JJM-PWS,Exclusive schools/ AWC,0,0.765,0,0,Ongoing but physically not completed,,,January,2024,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division Bhind,30011455,MANGARH RETROFITTING JJM PWSS,180.3,2021-2022,19-08-2021,11-02-2022,,30-06-2025,180.3,0,180.3,86.51981,38.90991,86.51981,38.90991,Ongoing,retrofit/ Augmentation,SVS,247,165,Ground water based,,NRDWP,NRDWP completed and subsumed for Retrofit & Augmentation,180.3,81.135,18.03,65,Ongoing but physically not completed,May,2024,March,2025,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division Tikamgarh,8232658,AGANBADI KAILPURA  A,0.4,2020-2021,11-01-2021,13-01-2021,,31-03-2022,0.4,0,0.4,0,0,0,0,Ongoing,New PWS scheme,SVS,0,0,Ground water based,,JJM-PWS,Exclusive schools/ AWC,0,0.2,0,0,Ongoing but physically not completed,,,,,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division Sheopur,8327190,CHHOTAKHEDA P.S,0.88,2021-2022,22-02-2021,19-06-2021,,31-08-2021,0.88,0,0.88,0.87,0.44,0.87,0.44,Ongoing,New PWS scheme,SVS,0,0,Ground water based,,JJM-PWS,Exclusive schools/ AWC,0,0.44,0,25,Ongoing but physically not completed,,,December,2021,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division BALAGHAT,30237113,ARANDIYA PWSS,62.06,2022-2023,15-03-2023,11-09-2023,,30-06-2025,62.06,0,62.06,55.54803,16.48475,55.54803,16.48475,Ongoing,New PWS scheme,SVS,225,193,Ground water based,,JJM-PWS,PWS Schemes,62.06,27.927,6.206,0,Ongoing but physically not completed,April,2025,March,2025,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Division Sagar,8383083,Pipariya Illai_Retrofitting,98.23,2021-2022,22-07-2020,01-07-2021,,31-03-2025,98.23,0,98.23,67.46994,38.96201,67.46994,38.96201,Ongoing,retrofit/ Augmentation,SVS,402,295,Ground water based,,NRDWP,NRDWP completed and subsumed for Retrofit & Augmentation,98.23,44.204,9.823,20,Ongoing but physically not completed,December,2024,July,2024,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,E.E. PHED Divivsion Harda,8353471,Gangala School Anganwadi jjm,1.19,2020-2021,23-01-2021,18-06-2021,27-09-2024,31-12-2024,1.19,0,1.19,0.6,0.3,0.6,0.3,Ongoing,New PWS scheme,SVS,0,0,Ground water based,,JJM-PWS,Exclusive schools/ AWC,0,0.595,0,100,Physically completed,,,October,2021,23-04-2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
